customer_id;first_name;last_name;street;city;state;zip_code;order_id;order_date;order_status;required_date;shipped_date;staff_id;item_id;list_price;quantity;discount;product_id;product_name;total_before_disc;total_after_disc
665;Stacie;Sims;"47 Orange Ave. ";Oakland;CA;94603;1232;2017-11-06;4;2017-11-07;2017-11-09;3;3;469.99;2;0.20;6;"Surly Ice Cream Truck Frameset - 2016";939.98;751.9840
1188;Marcene;Curtis;"7699 Illinois Lane ";Yonkers;NY;10701;1250;2017-11-17;4;2017-11-19;2017-11-18;6;4;469.99;2;0.10;6;"Surly Ice Cream Truck Frameset - 2016";939.98;845.9820
262;Rubin;Decker;"9875 Shady Ave. ";Buffalo;NY;14215;1285;2017-12-04;4;2017-12-07;2017-12-07;7;4;469.99;1;0.10;6;"Surly Ice Cream Truck Frameset - 2016";469.99;422.9910
982;Orval;Hunter;"35 Wagon Drive ";"San Angelo";TX;76901;1441;2018-03-15;4;2018-03-16;2018-03-18;8;1;469.99;1;0.05;6;"Surly Ice Cream Truck Frameset - 2016";469.99;446.4905
116;Merlene;Vinson;"431 Vine Dr. ";Euless;TX;76039;1539;2018-04-15;1;2018-04-15;NULL;9;1;469.99;2;0.05;6;"Surly Ice Cream Truck Frameset - 2016";939.98;892.9810
60;Neil;Mccall;"7476 Oakland Dr. ";"San Carlos";CA;94070;9;2016-01-05;4;2016-01-08;2016-01-08;2;1;3999.99;2;0.10;7;"Trek Slash 8 27.5 - 2016";7999.98;7199.9820
541;Lanita;Burton;"8980 Aspen Avenue ";Coachella;CA;92236;18;2016-01-14;4;2016-01-17;2016-01-15;3;3;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
1280;Jackeline;Colon;"9916 Cedarwood Drive ";"Wappingers Falls";NY;12590;26;2016-01-18;4;2016-01-21;2016-01-19;7;1;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
252;Eleni;Gordon;"583 W. San Carlos Street ";"Richmond Hill";NY;11418;28;2016-01-19;4;2016-01-20;2016-01-21;6;2;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
1348;Yvone;Guerrero;"8548 Jackson Ave. ";Merrick;NY;11566;30;2016-01-20;4;2016-01-21;2016-01-21;6;5;3999.99;2;0.10;7;"Trek Slash 8 27.5 - 2016";7999.98;7199.9820
236;Verona;O'neill;"8279 W. Sussex St. ";Selden;NY;11784;33;2016-01-21;4;2016-01-22;2016-01-22;6;2;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
583;Lashandra;Turner;"11 Marlborough Rd. ";"Long Beach";NY;11561;38;2016-01-25;4;2016-01-27;2016-01-26;7;1;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
861;Olympia;Figueroa;"587 Surrey St. ";"Hopewell Junction";NY;12533;44;2016-01-28;4;2016-01-31;2016-01-30;7;1;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
587;Euna;Lopez;"7979 South Mountainview Ave. ";Carmel;NY;10512;75;2016-02-14;4;2016-02-15;2016-02-17;6;2;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
1069;Rodolfo;Buck;"8359 Brewery Street ";Shirley;NY;11967;88;2016-02-21;4;2016-02-22;2016-02-23;6;3;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
1165;Rikki;Morrow;"7096 Plumb Branch Road ";"Fort Worth";TX;76110;99;2016-02-29;4;2016-03-01;2016-03-03;9;4;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
1237;Luke;Kramer;"7955 Delaware Drive ";Bethpage;NY;11714;100;2016-03-01;4;2016-03-04;2016-03-03;7;3;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
403;Elouise;Fry;"49 Bohemia Street ";"Canyon Country";CA;91387;124;2016-03-16;4;2016-03-18;2016-03-17;3;3;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
1192;Gena;Owens;"43 Buckingham St. ";Desoto;TX;75115;136;2016-03-21;4;2016-03-24;2016-03-23;8;1;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
332;Reena;Higgins;"900 South Columbia Street ";"Canyon Country";CA;91387;150;2016-03-29;4;2016-03-31;2016-04-01;2;1;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
43;Mozelle;Carter;"895 Chestnut Ave. ";Houston;TX;77016;157;2016-04-03;4;2016-04-06;2016-04-06;8;2;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
251;Kasie;Rodriquez;"7 North Beech St. ";"Ballston Spa";NY;12020;161;2016-04-04;4;2016-04-07;2016-04-05;7;3;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
1034;Rico;Salas;"8041 Walt Whitman St. ";Centereach;NY;11720;167;2016-04-08;4;2016-04-09;2016-04-11;7;4;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
1200;Aubrey;Durham;"14 Foster Ave. ";"Port Washington";NY;11050;170;2016-04-10;4;2016-04-11;2016-04-13;7;3;3999.99;1;0.20;7;"Trek Slash 8 27.5 - 2016";3999.99;3199.9920
390;Lorrie;Pollard;"7834 Shore Ave. ";Ronkonkoma;NY;11779;188;2016-04-22;4;2016-04-23;2016-04-25;6;1;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
280;Brenda;Tate;"36 Hilltop Street ";"San Angelo";TX;76901;201;2016-05-01;4;2016-05-04;2016-05-02;9;2;3999.99;1;0.20;7;"Trek Slash 8 27.5 - 2016";3999.99;3199.9920
105;Marget;Hodge;"7199 Selby Lane ";Woodhaven;NY;11421;207;2016-05-05;4;2016-05-07;2016-05-07;7;4;3999.99;2;0.10;7;"Trek Slash 8 27.5 - 2016";7999.98;7199.9820
1373;Lanora;Robbins;"31 W. Maiden Lane ";"West Babylon";NY;11704;212;2016-05-08;4;2016-05-09;2016-05-11;6;4;3999.99;1;0.20;7;"Trek Slash 8 27.5 - 2016";3999.99;3199.9920
1368;Veronique;Fulton;"81 Hilldale Ave. ";"Ballston Spa";NY;12020;223;2016-05-15;4;2016-05-16;2016-05-17;7;1;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
1435;Merrie;Fowler;"532 Leatherwood Ave. ";Scarsdale;NY;10583;234;2016-05-22;4;2016-05-24;2016-05-24;6;4;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
649;Eli;Contreras;"35 Highland Ave. ";Ronkonkoma;NY;11779;235;2016-05-24;4;2016-05-25;2016-05-25;6;3;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
1350;Annett;Rush;"758 Fordham Lane ";Rosedale;NY;11422;238;2016-05-26;4;2016-05-29;2016-05-29;6;5;3999.99;1;0.07;7;"Trek Slash 8 27.5 - 2016";3999.99;3719.9907
1082;Divina;Madden;"7314 Armstrong St. ";"Long Beach";NY;11561;241;2016-05-27;4;2016-05-29;2016-05-29;7;1;3999.99;1;0.20;7;"Trek Slash 8 27.5 - 2016";3999.99;3199.9920
802;Barrett;Sanders;"32 Hawthorne St. ";Longview;TX;75604;243;2016-05-27;4;2016-05-30;2016-05-28;8;3;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
145;Miquel;Neal;"9564 Deerfield Lane ";"Staten Island";NY;10301;249;2016-06-01;4;2016-06-04;2016-06-04;6;1;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
282;Randolph;Chase;"828 Bridle Ave. ";"San Lorenzo";CA;94580;267;2016-06-11;4;2016-06-14;2016-06-14;3;4;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
540;Shery;Randolph;"602 Laurel Street ";Ontario;CA;91762;268;2016-06-11;4;2016-06-14;2016-06-12;3;1;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
350;Christoper;Mccall;"72 Summit St. ";"Bay Shore";NY;11706;271;2016-06-13;4;2016-06-16;2016-06-14;7;4;3999.99;2;0.10;7;"Trek Slash 8 27.5 - 2016";7999.98;7199.9820
1341;Rozanne;Reyes;"11 W. Surrey Drive ";"Garden City";NY;11530;275;2016-06-17;4;2016-06-19;2016-06-18;7;3;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
800;Cris;Dunn;"1 Pawnee Street ";Pittsford;NY;14534;281;2016-06-21;4;2016-06-22;2016-06-23;7;3;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
159;Regina;Burns;"713 Buckingham St. ";Garland;TX;75043;282;2016-06-22;4;2016-06-25;2016-06-25;9;2;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
59;Latasha;Stanley;"8068 Fordham Drive ";"Rockville Centre";NY;11570;286;2016-06-25;4;2016-06-26;2016-06-26;6;4;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
780;Ouida;Gregory;"7984 8th Street ";Merrick;NY;11566;288;2016-06-25;4;2016-06-28;2016-06-28;6;3;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
732;Lavona;Austin;"926 South Euclid St. ";Utica;NY;13501;294;2016-07-01;4;2016-07-02;2016-07-02;7;3;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
230;Chelsey;Hardin;"13 Brickyard Street ";"Deer Park";NY;11729;304;2016-07-07;4;2016-07-08;2016-07-08;6;2;3999.99;2;0.10;7;"Trek Slash 8 27.5 - 2016";7999.98;7199.9820
156;Charlyn;Cantrell;"8756 Euclid St. ";"West Islip";NY;11795;308;2016-07-11;4;2016-07-12;2016-07-14;6;1;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
627;Deloris;Larson;"242 Branch Street ";Duarte;CA;91010;310;2016-07-12;4;2016-07-13;2016-07-13;2;1;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
1019;Janie;Herrera;"652 Westport Street ";Elmhurst;NY;11373;314;2016-07-15;4;2016-07-17;2016-07-17;7;4;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
848;Ernestina;Skinner;"52 Spring Drive ";Elmhurst;NY;11373;325;2016-07-20;4;2016-07-21;2016-07-21;6;1;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
441;Dorthea;Walker;"11 Third St. ";"Port Washington";NY;11050;359;2016-08-07;4;2016-08-10;2016-08-10;7;3;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
1300;Clorinda;Donovan;"9690 E. Morris Ave. ";Jamestown;NY;14701;360;2016-08-07;4;2016-08-09;2016-08-10;6;2;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
1313;Dante;Grimes;"23 Shore St. ";Duarte;CA;91010;374;2016-08-17;4;2016-08-19;2016-08-18;2;2;3999.99;1;0.07;7;"Trek Slash 8 27.5 - 2016";3999.99;3719.9907
1274;Odette;Moses;"899 Overlook Lane ";Newburgh;NY;12550;385;2016-08-20;4;2016-08-23;2016-08-22;7;2;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
576;Shirely;Stanley;"73 White Avenue ";"El Paso";TX;79930;390;2016-08-22;4;2016-08-24;2016-08-25;9;2;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
1437;Son;Warner;"20 W. Rosewood Ave. ";"Rockville Centre";NY;11570;397;2016-08-28;4;2016-08-31;2016-08-29;7;1;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
578;Salena;Day;"8067 Park Court ";"San Lorenzo";CA;94580;403;2016-08-31;4;2016-09-01;2016-09-02;3;2;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
1202;Carmina;Emerson;"7137 Monroe Road ";Banning;CA;92220;412;2016-09-02;4;2016-09-04;2016-09-04;3;1;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
169;Karla;Kirk;"9718 Harvard Rd. ";"Palos Verdes Peninsula";CA;90274;432;2016-09-12;4;2016-09-15;2016-09-14;2;2;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
149;Meredith;Bryan;"8935 E. Oxford St. ";"Spring Valley";NY;10977;439;2016-09-17;4;2016-09-20;2016-09-18;6;2;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
362;Olevia;Noel;"39 N. Rosewood Dr. ";Kingston;NY;12401;445;2016-09-19;4;2016-09-22;2016-09-22;6;1;3999.99;1;0.20;7;"Trek Slash 8 27.5 - 2016";3999.99;3199.9920
492;Justa;Thompson;"43 Manor Ave. ";Corona;NY;11368;449;2016-09-21;4;2016-09-24;2016-09-22;7;3;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
997;Trinidad;Mcclain;"98 Tunnel Drive ";Baldwin;NY;11510;452;2016-09-22;4;2016-09-23;2016-09-24;7;3;3999.99;2;0.10;7;"Trek Slash 8 27.5 - 2016";7999.98;7199.9820
1349;Kami;Rios;"8400 8th Dr. ";Encino;CA;91316;457;2016-09-24;4;2016-09-27;2016-09-27;3;3;3999.99;2;0.10;7;"Trek Slash 8 27.5 - 2016";7999.98;7199.9820
74;Georgeann;Waller;"9797 Bald Hill Ave. ";"North Tonawanda";NY;14120;464;2016-09-28;4;2016-09-30;2016-09-29;7;1;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
1440;Ernest;Rollins;"4 West Ridge Dr. ";"Oakland Gardens";NY;11364;466;2016-09-28;4;2016-09-29;2016-10-01;7;3;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
984;Ivette;Warren;"8408 Thomas Street ";"Franklin Square";NY;11010;479;2016-10-03;4;2016-10-04;2016-10-04;6;4;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
831;Lory;Berg;"64 Vine Drive ";Oswego;NY;13126;506;2016-10-14;4;2016-10-16;2016-10-16;6;2;3999.99;1;0.07;7;"Trek Slash 8 27.5 - 2016";3999.99;3719.9907
155;Lory;Page;"58 Summerhouse Street ";"Bay Shore";NY;11706;513;2016-10-19;4;2016-10-21;2016-10-21;6;1;3999.99;1;0.07;7;"Trek Slash 8 27.5 - 2016";3999.99;3719.9907
111;Shila;White;"94 Lakeshore Street ";"Orchard Park";NY;14127;516;2016-10-21;4;2016-10-23;2016-10-24;6;1;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
54;Fran;Yang;"440 Pearl St. ";Utica;NY;13501;519;2016-10-22;4;2016-10-23;2016-10-24;7;5;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
64;Bobbie;Foster;"988 Pineknoll Ave. ";Desoto;TX;75115;549;2016-11-12;3;2016-11-12;NULL;9;4;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
212;Buford;Bridges;"239 Oak Valley Court ";Troy;NY;12180;555;2016-11-13;4;2016-11-14;2016-11-16;7;2;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
1443;Lezlie;Lamb;"401 Brandywine Street ";"Central Islip";NY;11722;558;2016-11-15;4;2016-11-16;2016-11-17;7;1;3999.99;1;0.07;7;"Trek Slash 8 27.5 - 2016";3999.99;3719.9907
959;Christel;Barber;"320 Briarwood Lane ";Sacramento;CA;95820;559;2016-11-16;4;2016-11-17;2016-11-17;2;3;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
298;Jennie;Middleton;"95 High Noon Dr. ";Upland;CA;91784;566;2016-11-22;4;2016-11-25;2016-11-23;3;2;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
160;Omer;Estrada;"9 Honey Creek Street ";Rowlett;TX;75088;579;2016-11-27;4;2016-11-30;2016-11-29;8;1;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
1103;Ardelia;Cooley;"59 Henry Smith St. ";"Canyon Country";CA;91387;608;2016-12-12;4;2016-12-15;2016-12-14;3;2;3999.99;2;0.10;7;"Trek Slash 8 27.5 - 2016";7999.98;7199.9820
896;Stefani;Gamble;"9119 W. Victoria St. ";"New City";NY;10956;609;2016-12-12;4;2016-12-13;2016-12-14;7;2;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
809;Elnora;Simpson;"7157 Shore Ave. ";Bellmore;NY;11710;677;2017-01-28;4;2017-01-31;2017-01-30;7;2;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
245;Delila;Hamilton;"7451 East James Ave. ";"Palos Verdes Peninsula";CA;90274;680;2017-01-29;4;2017-02-01;2017-01-30;3;2;3999.99;1;0.20;7;"Trek Slash 8 27.5 - 2016";3999.99;3199.9920
1242;Chauncey;Donaldson;"7412 Golf Ave. ";"Franklin Square";NY;11010;696;2017-02-05;4;2017-02-08;2017-02-08;7;2;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
4;Daryl;Spence;"988 Pearl Lane ";Uniondale;NY;11553;700;2017-02-07;4;2017-02-10;2017-02-08;6;1;3999.99;2;0.05;7;"Trek Slash 8 27.5 - 2016";7999.98;7599.9810
1201;Nita;Guy;"75 Academy Street ";"Port Chester";NY;10573;753;2017-03-05;4;2017-03-08;2017-03-08;7;2;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
646;Ann;Heath;"413 East St. ";"South El Monte";CA;91733;754;2017-03-06;4;2017-03-07;2017-03-08;2;5;3999.99;1;0.20;7;"Trek Slash 8 27.5 - 2016";3999.99;3199.9920
496;Shu;Mays;"996 St Margarets Lane ";Astoria;NY;11102;777;2017-03-13;4;2017-03-16;2017-03-16;6;2;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
1018;Carita;Salinas;"90 Griffin Street ";Maspeth;NY;11378;781;2017-03-15;4;2017-03-16;2017-03-17;6;2;3999.99;2;0.20;7;"Trek Slash 8 27.5 - 2016";7999.98;6399.9840
844;Felica;Munoz;"24 West Rockwell Dr. ";"South Ozone Park";NY;11420;869;2017-05-01;4;2017-05-04;2017-05-02;7;1;3999.99;1;0.20;7;"Trek Slash 8 27.5 - 2016";3999.99;3199.9920
781;Tajuana;Riddle;"24 St Margarets Ave. ";Bayside;NY;11361;919;2017-05-30;4;2017-05-31;2017-05-31;7;1;3999.99;1;0.07;7;"Trek Slash 8 27.5 - 2016";3999.99;3719.9907
525;Andreas;Mayer;"8577 Galvin Circle ";"New Rochelle";NY;10801;946;2017-06-14;4;2017-06-16;2017-06-15;6;1;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
723;Vicki;Wiggins;"71 Broad Ave. ";"Wappingers Falls";NY;12590;992;2017-07-07;4;2017-07-10;2017-07-09;7;5;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
1370;Rona;Rojas;"815 Riverview St. ";"San Jose";CA;95127;1026;2017-07-26;4;2017-07-28;2017-07-29;2;1;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
460;Romelia;Myers;"8630 Brook St. ";"Garden City";NY;11530;1052;2017-08-10;4;2017-08-12;2017-08-13;6;1;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
6;Lyndsey;Bean;"769 West Road ";Fairport;NY;14450;1059;2017-08-14;4;2017-08-17;2017-08-17;7;2;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
182;Jenniffer;Bullock;"38 Oxford Avenue ";"Bay Shore";NY;11706;1060;2017-08-15;4;2017-08-18;2017-08-17;6;1;3999.99;1;0.07;7;"Trek Slash 8 27.5 - 2016";3999.99;3719.9907
275;Pinkie;Kirkland;"18 Myers St. ";"San Angelo";TX;76901;1124;2017-09-13;4;2017-09-14;2017-09-16;9;1;3999.99;2;0.10;7;"Trek Slash 8 27.5 - 2016";7999.98;7199.9820
1006;Marjory;Leonard;"800 Greystone Lane ";"Apple Valley";CA;92307;1139;2017-09-21;4;2017-09-22;2017-09-23;2;5;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
192;Bong;Hebert;"545 Brook St. ";Torrance;CA;90505;1194;2017-10-19;4;2017-10-22;2017-10-22;2;2;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
783;Celestine;Kent;"697 Fordham Street ";Lancaster;NY;14086;1214;2017-10-28;4;2017-10-29;2017-10-29;6;2;3999.99;1;0.20;7;"Trek Slash 8 27.5 - 2016";3999.99;3199.9920
210;Priscilla;Wilkins;"653 Pawnee Rd. ";Albany;NY;12203;1235;2017-11-07;4;2017-11-08;2017-11-09;6;1;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
289;Charmain;Webster;"36 East Stonybrook Rd. ";Richardson;TX;75080;1251;2017-11-17;4;2017-11-19;2017-11-19;9;3;3999.99;1;0.07;7;"Trek Slash 8 27.5 - 2016";3999.99;3719.9907
1236;Rudolph;Velez;"9397 Pleasant Drive ";"Mount Vernon";NY;10550;1269;2017-11-26;4;2017-11-29;2017-11-29;6;2;3999.99;1;0.20;7;"Trek Slash 8 27.5 - 2016";3999.99;3199.9920
85;Teofila;Fischer;"1 West Brickyard St. ";"Huntington Station";NY;11746;1283;2017-12-04;4;2017-12-07;2017-12-07;7;3;3999.99;1;0.10;7;"Trek Slash 8 27.5 - 2016";3999.99;3599.9910
115;Rey;Lindsay;"16 Philmont St. ";Monroe;NY;10950;1370;2018-01-28;4;2018-01-29;2018-01-29;7;1;3999.99;1;0.07;7;"Trek Slash 8 27.5 - 2016";3999.99;3719.9907
920;James;Robles;"9 Chapel Lane ";"North Tonawanda";NY;14120;1397;2018-02-15;4;2018-02-17;2018-02-16;6;3;3999.99;1;0.05;7;"Trek Slash 8 27.5 - 2016";3999.99;3799.9905
1131;Desmond;Rose;"9956 Lexington Rd. ";"Mount Vernon";NY;10550;1460;2018-03-21;4;2018-03-23;2018-03-23;7;4;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
43;Mozelle;Carter;"895 Chestnut Ave. ";Houston;TX;77016;1601;2018-04-29;1;2018-04-29;NULL;8;4;3999.99;2;0.07;7;"Trek Slash 8 27.5 - 2016";7999.98;7439.9814
259;Johnathan;Velazquez;"9680 E. Somerset Street ";Pleasanton;CA;94566;1;2016-01-01;4;2016-01-03;2016-01-03;2;2;1799.99;2;0.07;8;"Trek Remedy 29 Carbon Frameset - 2016";3599.98;3347.9814
1326;Tarra;Guerrero;"10 Baker St. ";Auburn;NY;13021;11;2016-01-05;4;2016-01-08;2016-01-07;7;1;1799.99;1;0.05;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1709.9905
450;Ellsworth;Michael;"9982 White St. ";Carmel;NY;10512;15;2016-01-09;4;2016-01-10;2016-01-12;7;2;1799.99;1;0.07;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1673.9907
552;Lea;Key;"7 Ocean St. ";Banning;CA;92220;16;2016-01-12;4;2016-01-15;2016-01-15;3;1;1799.99;1;0.20;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1439.9920
1175;Sindy;Anderson;"543 Halifax Ave. ";Pomona;CA;91768;17;2016-01-12;4;2016-01-14;2016-01-14;3;1;1799.99;1;0.07;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1673.9907
57;Pamala;Henry;"197 Bridgeton Ave. ";Bronx;NY;10451;27;2016-01-19;4;2016-01-21;2016-01-20;7;4;1799.99;1;0.07;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1673.9907
437;Laureen;Barry;"909 Ridge St. ";"Orchard Park";NY;14127;29;2016-01-20;4;2016-01-22;2016-01-21;6;4;1799.99;1;0.20;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1439.9920
1259;Kimbery;Nieves;"768 Roehampton St. ";"San Carlos";CA;94070;32;2016-01-21;4;2016-01-24;2016-01-22;3;1;1799.99;2;0.07;8;"Trek Remedy 29 Carbon Frameset - 2016";3599.98;3347.9814
80;Sarai;Mckee;"641 Glenwood Avenue ";Buffalo;NY;14215;34;2016-01-22;4;2016-01-25;2016-01-23;6;1;1799.99;2;0.07;8;"Trek Remedy 29 Carbon Frameset - 2016";3599.98;3347.9814
348;Darren;Witt;"916 Hillcrest Ave. ";Coachella;CA;92236;40;2016-01-27;4;2016-01-28;2016-01-29;3;2;1799.99;2;0.20;8;"Trek Remedy 29 Carbon Frameset - 2016";3599.98;2879.9840
965;Margit;Osborn;"909 Gulf Drive ";Plainview;NY;11803;53;2016-02-03;4;2016-02-04;2016-02-05;6;1;1799.99;2;0.20;8;"Trek Remedy 29 Carbon Frameset - 2016";3599.98;2879.9840
208;Denis;Logan;"121 Rockcrest Street ";Ridgecrest;CA;93555;62;2016-02-07;4;2016-02-10;2016-02-10;2;2;1799.99;2;0.10;8;"Trek Remedy 29 Carbon Frameset - 2016";3599.98;3239.9820
1069;Rodolfo;Buck;"8359 Brewery Street ";Shirley;NY;11967;88;2016-02-21;4;2016-02-22;2016-02-23;6;2;1799.99;2;0.10;8;"Trek Remedy 29 Carbon Frameset - 2016";3599.98;3239.9820
1309;Kimberli;Cline;"7115 Stonybrook Court ";Centereach;NY;11720;92;2016-02-25;4;2016-02-28;2016-02-28;7;1;1799.99;1;0.10;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1619.9910
218;Casey;Gill;"636 Prospect Avenue ";"Port Washington";NY;11050;95;2016-02-27;4;2016-02-29;2016-02-28;7;3;1799.99;2;0.20;8;"Trek Remedy 29 Carbon Frameset - 2016";3599.98;2879.9840
1124;Hubert;Reilly;"9004 N. Lake Rd. ";Amityville;NY;11701;144;2016-03-26;4;2016-03-29;2016-03-29;7;1;1799.99;2;0.05;8;"Trek Remedy 29 Carbon Frameset - 2016";3599.98;3419.9810
498;Edda;Young;"50 S. Airport Street ";"North Tonawanda";NY;14120;153;2016-03-30;4;2016-04-02;2016-04-01;6;2;1799.99;1;0.07;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1673.9907
371;Loni;Duncan;"80 Saxton Lane ";Rosedale;NY;11422;155;2016-04-02;4;2016-04-03;2016-04-04;6;1;1799.99;1;0.10;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1619.9910
237;Elvera;Peck;"759 Lakewood Street ";Banning;CA;92220;171;2016-04-11;4;2016-04-14;2016-04-14;3;1;1799.99;1;0.05;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1709.9905
24;Corene;Wall;"9601 Ocean Rd. ";Atwater;CA;95301;185;2016-04-20;3;2016-04-20;NULL;2;2;1799.99;1;0.05;8;"Trek Remedy 29 Carbon Frameset - 2016";1799.99;1709.9905
